Fylkesnummer,Fylkesnavn,Kommunenummer,Kommunenavn,Virksomhet,Org nummer,Offisiell nettside,Bransje,UU Status,Antall brudd,Sist oppdatert
50,Trøndelag,5001,Trondheim,AtB AS,994686011,atb.no,Kollektivtransport,Ikke testet,,
50,Trøndelag,5001,Trondheim,Trønderbilene AS,916545508,tronderbilene.no,Kollektivtransport,Ikke testet,,
11,Rogaland,1103,Stavanger,Kolumbus AS,986073735,kolumbus.no,Kollektivtransport,Ikke testet,,
11,Rogaland,1103,Stavanger,Boreal Norge AS,979855231,boreal.no,Kollektivtransport,Ikke testet,,
42,Agder,4207,Kristiansand,Agder Kollektivtrafikk AS (AKT),991439444,akt.no,Kollektivtransport,Ikke testet,,
34,Innlandet,3403,Hamar,Innlandstrafikk,974628430,innlandstrafikk.no,Kollektivtransport,Ikke testet,,
33,Buskerud,3301,Drammen,Brakar AS,990242815,brakar.no,Kollektivtransport,Ikke testet,,
31,Østfold,3107,Fredrikstad,Østfold kollektivtrafikk AS,986399428,telemarkfylke.no,Kollektivtransport,Ikke testet,,
39,Vestfold,3905,Tønsberg,Vestfold og Telemark kollektivtrafikk,,vtfk.no/kollektiv,Kollektivtransport,Ikke testet,,
15,Møre og Romsdal,1508,Ålesund,FRAM (Møre og Romsdal),974628503,frfram.no,Kollektivtransport,Ikke testet,,
18,Nordland,1804,Bodø,Nordland fylkeskommune kollektivtransport,,nfk.no/kollektiv,Kollektivtransport,Ikke testet,,
18,Nordland,1804,Bodø,Saltens Bilruter AS,937128319,sbr.no,Kollektivtransport,Ikke testet,,
55,Troms,5501,Tromsø,Troms fylkestrafikk,,tfrfk.no/kollektiv,Kollektivtransport,Ikke testet,,
56,Finnmark,5403,Alta,Snelandia AS,921181219,snelandia.no,Kollektivtransport,Ikke testet,,
03,Oslo,0301,Oslo,Vy Buss AS,879255972,vy.no/buss,Kollektivtransport,Ikke testet,,
03,Oslo,0301,Oslo,Nettbuss AS,979877602,telemarkfylke.no,Kollektivtransport,Ikke testet,,
03,Oslo,0301,Oslo,Norgesbuss AS,938859655,telemarkfylke.no,Kollektivtransport,Ikke testet,,
03,Oslo,0301,Oslo,Nobina Norge AS,914808098,nobfrina.no,Kollektivtransport,Ikke testet,,
46,Vestland,4601,Bergen,Norled AS,970430066,norled.no,Ferge/Hurtigbåt,Ikke testet,,
11,Rogaland,1103,Stavanger,Fjord1 ASA,883516882,fjord1.no,Ferge/Hurtigbåt,Ikke testet,,
50,Trøndelag,5001,Trondheim,FosenNamsos Sjø AS,979952090,ffrosen-namsos.no,Ferge/Hurtigbåt,Ikke testet,,
15,Møre og Romsdal,1508,Ålesund,Torghatten Trafikkselskap AS,930629194,torghatten-trafikk.no,Ferge/Hurtigbåt,Ikke testet,,
18,Nordland,1804,Bodø,Torghatten Nord AS,933349268,torghatten-nord.no,Ferge/Hurtigbåt,Ikke testet,,
55,Troms,5501,Tromsø,Troms fylkestrafikk - ferger,,tromsfylkestrafikk.no,Ferge/Hurtigbåt,Ikke testet,,
03,Oslo,0301,Oslo,Oslo Taxi AS,931831763,oslotaxi.no,Taxi,Ikke testet,,
03,Oslo,0301,Oslo,Norgestaxi AS,981736918,norgestaxi.no,Taxi,Ikke testet,,
46,Vestland,4601,Bergen,Bergen Taxi AS,919636886,bergentaxi.no,Taxi,Ikke testet,,
50,Trøndelag,5001,Trondheim,Trøndertaxi AS,972419516,trondertaxi.no,Taxi,Ikke testet,,
11,Rogaland,1103,Stavanger,Stavanger Taxi AS,928648032,stavangertaxi.no,Taxi,Ikke testet,,
03,Oslo,0301,Oslo,Vy tog AS,984661177,vy.no/tog,Tog,Ikke testet,,
03,Oslo,0301,Oslo,SJ Norge AS,917463849,sj.no,Tog,Ikke testet,,
03,Oslo,0301,Oslo,Go-Ahead Nordic AS,918895031,go-aheadnordic.no,Tog,Ikke testet,,
03,Oslo,0301,Oslo,Flytoget AS,977041618,flytoget.no,Tog,Ikke testet,,
03,Oslo,0301,Oslo,CargoNet AS,982930366,cargonet.no,Tog,Ikke testet,,
03,Oslo,0301,Oslo,Bane NOR SF,917082308,banenor.no,Jernbane,Ikke testet,,
03,Oslo,0301,Oslo,Jernbanedirektoratet,916810962,jernbanedirektoratet.no,Jernbane,Ikke testet,,
03,Oslo,0301,Oslo,Statens jernbanetilsyn,971393041,sjt.no,Jernbane,Ikke testet,,
03,Oslo,0301,Oslo,Statens havarikommisjon for transport,987917230,havarikommisjonen.no,Transport,Ikke testet,,
03,Oslo,0301,Oslo,Statens vegvesen hovedkontor,971032081,vegvesen.no,Vei,Ikke testet,,
03,Oslo,0301,Oslo,Statens vegvesen region øst,,vegvesen.no/ost,Vei,Ikke testet,,
46,Vestland,4601,Bergen,Statens vegvesen region vest,,vegvesen.no/vest,Vei,Ikke testet,,
50,Trøndelag,5001,Trondheim,Statens vegvesen region midt,,vegvesen.no/midt,Vei,Ikke testet,,
55,Troms,5501,Tromsø,Statens vegvesen region nord,,vegvesen.no/nord,Vei,Ikke testet,,
03,Oslo,0301,Oslo,Nye Veier AS,915442552,nyeveier.no,Vei,Ikke testet,,
03,Oslo,0301,Oslo,Vegfinans AS,918032509,telemarkfylke.no,Vei,Ikke testet,,
03,Oslo,0301,Oslo,Fjellinjen AS,984971889,fjellinjen.no,Vei/Bomring,Ikke testet,,
03,Oslo,0301,Oslo,AutoPASS,,autopass.no,Vei/Bomring,Ikke testet,,
46,Vestland,4601,Bergen,Bro og Tunnelselskapet AS,958515621,telemarkfylke.no,Vei/Bomring,Ikke testet,,
11,Rogaland,1103,Stavanger,Ferde AS,918089215,ferde.no,Vei/Bomring,Ikke testet,,
50,Trøndelag,5001,Trondheim,Trondheim bomstasjon AS,989101232,bomstasjon.no,Vei/Bomring,Ikke testet,,
03,Oslo,0301,Oslo,Oslo Bysykkel AS,,oslobysykkel.no,Mikromobilitet,Ikke testet,,
46,Vestland,4601,Bergen,Bergen Bysykkel,,bergenbysykkel.no,Mikromobilitet,Ikke testet,,
50,Trøndelag,5001,Trondheim,Trondheim Bysykkel,,trfrondheimbysykkel.no,Mikromobilitet,Ikke testet,,
03,Oslo,0301,Oslo,Voi Technology Norway,,voiscooters.com,Mikromobilitet,Ikke testet,,
03,Oslo,0301,Oslo,Tier Mobility Norway,,tier.app,Mikromobilitet,Ikke testet,,
03,Oslo,0301,Oslo,Ryde Technology AS,920614634,rfryde.io,Mikromobilitet,Ikke testet,,
03,Oslo,0301,Oslo,Oslo Lufthavn AS,965694404,osl.no,Luftfart,Ikke testet,,
46,Vestland,4601,Bergen,Bergen Lufthavn Flesland,965694390,avinor.no/flyplass/bergen,Luftfart,Ikke testet,,
50,Trøndelag,5001,Trondheim,Trondheim Lufthavn Værnes,965694382,avinor.no/flyplass/trondheim,Luftfart,Ikke testet,,
11,Rogaland,1103,Stavanger,Stavanger Lufthavn Sola,965694374,avinor.no/flyplass/stavanger,Luftfart,Ikke testet,,
18,Nordland,1804,Bodø,Bodø Lufthavn,965694366,avinor.no/flyplass/bodo,Luftfart,Ikke testet,,
55,Troms,5501,Tromsø,Tromsø Lufthavn Langnes,965694358,avinor.no/flyplass/tromso,Luftfart,Ikke testet,,
56,Finnmark,5403,Alta,Alta Lufthavn,965694340,avinor.no/flyplass/alta,Luftfart,Ikke testet,,
42,Agder,4207,Kristiansand,Kristiansand Lufthavn Kjevik,965694331,avinor.no/flyplass/kristiansand,Luftfart,Ikke testet,,
15,Møre og Romsdal,1508,Ålesund,Ålesund Lufthavn Vigra,965694323,avinor.no/flyplass/alesund,Luftfart,Ikke testet,,
34,Innlandet,3405,Lillehammer,Fagernes Lufthavn Leirin,,fagerneslufthavn.no,Luftfart,Ikke testet,,
03,Oslo,0301,Oslo,Luftfartstilsynet,981105516,luftfartstilsynet.no,Luftfart,Ikke testet,,
03,Oslo,0301,Oslo,Avinor Flysikring AS,913847121,avinor.no/flysikring,Luftfart,Ikke testet,,
03,Oslo,0301,Oslo,Norwegian Air Shuttle ASA,965920358,norwegian.no,Luftfart,Ikke testet,,
03,Oslo,0301,Oslo,Widerøe AS,813444382,wideroe.no,Luftfart,Ikke testet,,
03,Oslo,0301,Oslo,SAS Norge (Scandinavian Airlines),988205671,flysas.com,Luftfart,Ikke testet,,
03,Oslo,0301,Oslo,Flyr AS,926011818,flyr.no,Luftfart,Ikke testet,,
03,Oslo,0301,Oslo,Kystverket hovedkontor,874783242,kystverket.no,Sjøfart,Ikke testet,,
03,Oslo,0301,Oslo,Kystverket Sørøst,,kystverket.no/sorost,Sjøfart,Ikke testet,,
46,Vestland,4601,Bergen,Kystverket Vest,,kystverket.no/vest,Sjøfart,Ikke testet,,
50,Trøndelag,5001,Trondheim,Kystverket Midt-Norge,,kystverket.no/midt,Sjøfart,Ikke testet,,
55,Troms,5501,Tromsø,Kystverket Nord,,kystverket.no/nord,Sjøfart,Ikke testet,,
03,Oslo,0301,Oslo,Sjøfartsdirektoratet,974761246,sdir.no,Sjøfart,Ikke testet,,
03,Oslo,0301,Oslo,Fiskeridirektoratet hovedkontor,971203420,fiskeridir.no,Sjøfart,Ikke testet,,
46,Vestland,4601,Bergen,Fiskeridirektoratet region Sør,,fiskeridir.no/sor,Sjøfart,Ikke testet,,
50,Trøndelag,5001,Trondheim,Fiskeridirektoratet region Midt,,fiskeridir.no/midt,Sjøfart,Ikke testet,,
55,Troms,5501,Tromsø,Fiskeridirektoratet region Nord,,fiskeridir.no/nord,Sjøfart,Ikke testet,,
03,Oslo,0301,Oslo,Sjømatrådet - Norges sjømatråd,988529028,seafood.no,Sjøfart,Ikke testet,,
03,Oslo,0301,Oslo,Redningsselskapet,959320358,telemarkfylke.no,Sjøfart,Ikke testet,,
03,Oslo,0301,Oslo,Hovedredningssentralen,,hovedredningssentralen.no,Sjøfart,Ikke testet,,
55,Troms,5501,Tromsø,Hovedredningssentralen Nord-Norge,,hovedredningssentralen.no/nord,Sjøfart,Ikke testet,,
11,Rogaland,1103,Stavanger,Hovedredningssentralen Sør-Norge,,hovedredningssentralen.no/sor,Sjøfart,Ikke testet,,
03,Oslo,0301,Oslo,Kongelig Norsk Båtforbund,971275804,telemarkfylke.no,Sjøfart,Ikke testet,,
03,Oslo,0301,Oslo,Kystrederiene,,kystrederiene.no,Sjøfart,Ikke testet,,
03,Oslo,0301,Oslo,Norges Rederiforbund,938753526,rederi.no,Sjøfart,Ikke testet,,
03,Oslo,0301,Oslo,Wilhelmsen ASA,930686438,wilhelmsen.com,Sjøfart,Ikke testet,,
03,Oslo,0301,Oslo,Wallenius Wilhelmsen ASA,917809837,walleniuswilhelmsen.com,Sjøfart,Ikke testet,,
03,Oslo,0301,Oslo,DOF ASA,932394323,dof.com,Sjøfart,Ikke testet,,
03,Oslo,0301,Oslo,Equinor ASA,923609016,equinor.com,Energi/Offshore,Ikke testet,,
03,Oslo,0301,Oslo,Aker BP ASA,913647816,akerbp.com,Energi/Offshore,Ikke testet,,
03,Oslo,0301,Oslo,Vår Energi ASA,921111578,varenergi.no,Energi/Offshore,Ikke testet,,
03,Oslo,0301,Oslo,Norske Shell AS,914807077,shell.no,Energi/Offshore,Ikke testet,,
03,Oslo,0301,Oslo,Lundin Energy Norway AS,987989297,lundin-energy.com,Energi/Offshore,Ikke testet,,
03,Oslo,0301,Oslo,ConocoPhillips Norge,,conocophillips.no,Energi/Offshore,Ikke testet,,
03,Oslo,0301,Oslo,Offshore Norge (tidligere Norsk olje og gass),971453296,offshorenorge.no,Organisasjon,Ikke testet,,
03,Oslo,0301,Oslo,Energi Norge,971032693,energinorge.no,Organisasjon,Ikke testet,,
03,Oslo,0301,Oslo,Industri Energi,971280169,telemarkfylke.no,Organisasjon,Ikke testet,,
03,Oslo,0301,Oslo,SAFE - Sammenslutningen av Fagorganiserte i Energisektoren,971322152,telemarkfylke.no,Organisasjon,Ikke testet,,
03,Oslo,0301,Oslo,NHO Transport,,nhotransport.no,Organisasjon,Ikke testet,,
03,Oslo,0301,Oslo,Norsk Transportarbeiderforbund,971437839,telemarkfylke.no,Organisasjon,Ikke testet,,
03,Oslo,0301,Oslo,Yrkestrafikkforbundet,971483334,telemarkfylke.no,Organisasjon,Ikke testet,,
03,Oslo,0301,Oslo,Lastebileiernes Forening,970168527,telemarkfylke.no,Organisasjon,Ikke testet,,
03,Oslo,0301,Oslo,Norges Lastebileierforbund,870517092,telemarkfylke.no,Organisasjon,Ikke testet,,
03,Oslo,0301,Oslo,NHO Logistikk og Transport,983126654,nholt.no,Organisasjon,Ikke testet,,
03,Oslo,0301,Oslo,TØI - Transportøkonomisk institutt,960885406,tfroi.no,Forskning,Ikke testet,,
03,Oslo,0301,Oslo,Forbrukerrådet,974761157,forbrukerradet.no,Forbrukervern,Ikke testet,,
03,Oslo,0301,Oslo,Forbrukertilsynet,974761378,forbrukertilsynet.no,Forbrukervern,Ikke testet,,
03,Oslo,0301,Oslo,Finansklagenemnda (FinKN),986319164,finkn.no,Forbrukervern,Ikke testet,,
03,Oslo,0301,Oslo,Forbruker Europa,989584895,forbrukereuropa.no,Forbrukervern,Ikke testet,,
03,Oslo,0301,Oslo,Angrerettloven - informasjon,,forbrukertilsynet.no/angreretten,Forbrukervern,Ikke testet,,
03,Oslo,0301,Oslo,Pakkereisenemnda,993339205,pakkereisenemnda.no,Forbrukervern,Ikke testet,,
03,Oslo,0301,Oslo,Reklamasjonsnemnda for eiendomsmeglingstjenester,,telemarkfylke.no,Forbrukervern,Ikke testet,,
03,Oslo,0301,Oslo,Boligtvistnemnda,,boligtvistnemnda.no,Forbrukervern,Ikke testet,,
03,Oslo,0301,Oslo,Elklagenemnda,991252014,elklagenemnda.no,Forbrukervern,Ikke testet,,
03,Oslo,0301,Oslo,Transportklagenemnda (Fly, tog, buss),921339139,transportklagenemnda.no,Forbrukervern,Ikke testet,,
03,Oslo,0301,Oslo,Norsk ReiseGaranti,984408973,reisegaranti.no,Forbrukervern,Ikke testet,,
03,Oslo,0301,Oslo,NKOM - Nasjonal kommunikasjonsmyndighet,974446871,nkom.no,Statlig forvaltning,Ikke testet,,
03,Oslo,0301,Oslo,Post- og teletilsynet (nå NKOM),974446871,nkom.no,Statlig forvaltning,Ikke testet,,
03,Oslo,0301,Oslo,Konkurransetilsynet,974761246,kt.no,Statlig forvaltning,Ikke testet,,
03,Oslo,0301,Oslo,Finanstilsynet,840747972,finanstilsynet.no,Statlig forvaltning,Ikke testet,,
03,Oslo,0301,Oslo,Bankklagenemnda,,bankklage.no,Forbrukervern,Ikke testet,,
03,Oslo,0301,Oslo,Forsikringsklagenemnda,,finkn.no/forsikring,Forbrukervern,Ikke testet,,
03,Oslo,0301,Oslo,Inkassoklagenemnda,,inkassoklagenemnda.no,Forbrukervern,Ikke testet,,
03,Oslo,0301,Oslo,Gjeldsregisteret,,gjeldsregisteret.com,Statlig forvaltning,Ikke testet,,
03,Oslo,0301,Oslo,Brønnøysundregistrene hovedkontor,974760673,brreg.no,Statlig forvaltning,Ikke testet,,
18,Nordland,1813,Brønnøy,Brønnøysundregistrene Brønnøysund,974760673,brreg.no/bronnoy,Statlig forvaltning,Ikke testet,,
03,Oslo,0301,Oslo,Altinn hovedkontor,987464291,altinn.no,Statlig forvaltning,Ikke testet,,
03,Oslo,0301,Oslo,Digitaliseringsdirektoratet,991825827,digdir.no,Statlig forvaltning,Ikke testet,,
03,Oslo,0301,Oslo,ID-porten,,idporten.no,Statlig forvaltning,Ikke testet,,
03,Oslo,0301,Oslo,MinID,,minid.no,Statlig forvaltning,Ikke testet,,
03,Oslo,0301,Oslo,Kontakt- og reservasjonsregisteret,,krr.no,Statlig forvaltning,Ikke testet,,
03,Oslo,0301,Oslo,Norge.no,983887406,norge.no,Statlig forvaltning,Ikke testet,,
03,Oslo,0301,Oslo,Data.norge.no - Felles datakatalog,,data.norge.no,Statlig forvaltning,Ikke testet,,
03,Oslo,0301,Oslo,Helsenorge.no,983544622,helsenorge.no,Helse,Ikke testet,,
03,Oslo,0301,Oslo,Kjernejournal,,helsenorge.no/kjernejournal,Helse,Ikke testet,,
03,Oslo,0301,Oslo,E-resept,,helsenorge.no/e-resept,Helse,Ikke testet,,
03,Oslo,0301,Oslo,Norsk helsenett SF,994598759,nhn.no,Helse,Ikke testet,,
03,Oslo,0301,Oslo,Direktoratet for e-helse,915933149,ehelse.no,Helse,Ikke testet,,
03,Oslo,0301,Oslo,Valgdirektoratet,918328088,valg.no,Statlig forvaltning,Ikke testet,,
03,Oslo,0301,Oslo,Folkeregisteret,971526157,skatteetaten.no/folkeregisteret,Statlig forvaltning,Ikke testet,,
03,Oslo,0301,Oslo,Matrikkelen - eiendomsregisteret,,kartverket.no/matrikkel,Statlig forvaltning,Ikke testet,,
03,Oslo,0301,Oslo,Grunnboken - tinglysingssystemet,,kartverket.no/tinglysing,Statlig forvaltning,Ikke testet,,
03,Oslo,0301,Oslo,Motorvognregisteret,,vegvesen.no/kjoretoy,Statlig forvaltning,Ikke testet,,
03,Oslo,0301,Oslo,Aksjonærregisteret,,skatteetaten.no/aksjonarregisteret,Statlig forvaltning,Ikke testet,,
03,Oslo,0301,Oslo,Frivillighetsregisteret,982391490,brreg.no/frivillighetsregisteret,Statlig forvaltning,Ikke testet,,
03,Oslo,0301,Oslo,Stiftelsesregisteret,982391490,brreg.no/stiftelsesregisteret,Statlig forvaltning,Ikke testet,,
03,Oslo,0301,Oslo,Løsøreregisteret,982391490,brreg.no/losoreregisteret,Statlig forvaltning,Ikke testet,,
03,Oslo,0301,Oslo,Oppgaveregisteret,,oppgaveregisteret.no,Statlig forvaltning,Ikke testet,,
03,Oslo,0301,Oslo,Patentstyret - varemerkeregistrering,971526157,patentstyret.no,Statlig forvaltning,Ikke testet,,
03,Oslo,0301,Oslo,Designregisteret,,patentstyret.no/design,Statlig forvaltning,Ikke testet,,
03,Oslo,0301,Oslo,Patentregisteret,,patentstyret.no/patent,Statlig forvaltning,Ikke testet,,
03,Oslo,0301,Oslo,BONO - Billedkunst opphavsrett Norge,971484578,bono.no,Organisasjon,Ikke testet,,
03,Oslo,0301,Oslo,TONO - opphavsrett musikk,970149813,tono.no,Organisasjon,Ikke testet,,
03,Oslo,0301,Oslo,Kopinor,971416076,kopinor.no,Organisasjon,Ikke testet,,
03,Oslo,0301,Oslo,Norwaco,960382636,norwaco.no,Organisasjon,Ikke testet,,
03,Oslo,0301,Oslo,Gramo,971415657,gramo.no,Organisasjon,Ikke testet,,
03,Oslo,0301,Oslo,Vinmonopolet AS,942875737,vinmonopolet.no,Statlig foretak,Ikke testet,,
03,Oslo,0301,Oslo,Norsk Tipping AS,982480650,norsk-tipping.no,Statlig foretak,Ikke testet,,
03,Oslo,0301,Oslo,Posten Norge AS,984661185,posten.no,Statlig foretak,Ikke testet,,
03,Oslo,0301,Oslo,Bring AS,988186920,bring.no,Statlig foretak,Ikke testet,,
03,Oslo,0301,Oslo,Telenor ASA,982463718,telenor.no,Statlig foretak,Ikke testet,,
03,Oslo,0301,Oslo,DNB ASA,984851006,dnb.no,Statlig foretak,Ikke testet,,
03,Oslo,0301,Oslo,Statkraft AS,987059699,statkraft.no,Statlig foretak,Ikke testet,,
03,Oslo,0301,Oslo,Statnett SF,962986633,statnett.no,Statlig foretak,Ikke testet,,
03,Oslo,0301,Oslo,Statsbygg,971278374,statsbygg.no,Statlig foretak,Ikke testet,,
03,Oslo,0301,Oslo,Statskog SF,966056193,statskog.no,Statlig foretak,Ikke testet,,
03,Oslo,0301,Oslo,Argentum Fondsinvesteringer AS,889648642,argentum.no,Statlig foretak,Ikke testet,,
03,Oslo,0301,Oslo,Nysnø Klimainvesteringer AS,919490903,nysnofr.no,Statlig foretak,Ikke testet,,
03,Oslo,0301,Oslo,Kommunalbanken AS,921116650,kommunalbanken.no,Statlig foretak,Ikke testet,,
03,Oslo,0301,Oslo,Store Norske Spitsbergen Kullkompani AS,916455489,snsk.no,Statlig foretak,Ikke testet,,
78,Svalbard,2100,Longyearbyen,Svalbard Museum,,svalbardmuseum.no,Museum,Ikke testet,,
78,Svalbard,2100,Longyearbyen,Longyearbyen lokalstyre,970541157,lokalstyre.no,Kommune,Ikke testet,,
78,Svalbard,2100,Longyearbyen,Sysselmannen på Svalbard (Sysselmesteren),974761262,sysselmesteren.no,Statlig forvaltning,Ikke testet,,
78,Svalbard,2100,Longyearbyen,Kings Bay AS,987086134,kingsbay.no,Statlig foretak,Ikke testet,,
78,Svalbard,2100,Longyearbyen,UNIS - Universitetssenteret på Svalbard,985204984,unis.no,Utdanning,Ikke testet,,
03,Oslo,0301,Oslo,Regjeringskvartalet - statsministerens kontor,972417815,regjeringen.no/smk,Statlig forvaltning,Ikke testet,,
03,Oslo,0301,Oslo,Stortinget,971524960,stortinget.no,Statlig forvaltning,Ikke testet,,
03,Oslo,0301,Oslo,Stortingets administrasjon,971524960,stortinget.no/administrasjon,Statlig forvaltning,Ikke testet,,
03,Oslo,0301,Oslo,Stortingets ombudsmann for forvaltningen (Sivilombudet),974761017,sivilombudet.no,Statlig forvaltning,Ikke testet,,
03,Oslo,0301,Oslo,Riksrevisjonen,974761025,riksrevisjonen.no,Statlig forvaltning,Ikke testet,,
03,Oslo,0301,Oslo,Kongehuset,,kongehuset.no,Statlig forvaltning,Ikke testet,,
03,Oslo,0301,Oslo,Slottet,,kongehuset.no/slottet,Kulturminne,Ikke testet,,
03,Oslo,0301,Oslo,Oscarshall,,kongehuset.no/oscarshall,Kulturminne,Ikke testet,,
46,Vestland,4601,Bergen,Gamlehaugen,,kongehuset.no/gamlehaugen,Kulturminne,Ikke testet,,
50,Trøndelag,5001,Trondheim,Stiftsgården Trondheim,,kongehuset.no/stiftsgarden,Kulturminne,Ikke testet,,
03,Oslo,0301,Oslo,Nobelinstituttet,971397660,nobelpeaceprifre.org/institute,Organisasjon,Ikke testet,,
03,Oslo,0301,Oslo,Den Norske Nobelkomite,971397660,nobelpeaceprfri.org/committee,Organisasjon,Ikke testet,,
03,Oslo,0301,Oslo,Det Norske Videnskaps-Akademi,970168578,dnva.no,Organisasjon,Ikke testet,,
03,Oslo,0301,Oslo,Norges Tekniske Vitenskapsakademi,980459374,telemarkfylke.no,Organisasjon,Ikke testet,,
03,Oslo,0301,Oslo,Det Kongelige Norske Videnskabers Selskab (DKNVS),971031960,dknvs.no,Organisasjon,Ikke testet,,
03,Oslo,0301,Oslo,Oljefondet (Statens pensjonsfond utland),937884117,nbim.no/oljefondet,Finans,Ikke testet,,
03,Oslo,0301,Oslo,Norges Bank hovedkontor,937884117,norges-bank.no,Finans,Ikke testet,,
03,Oslo,0301,Oslo,Bankenes sikringsfond,971033162,telemarkfylke.no,Finans,Ikke testet,,
03,Oslo,0301,Oslo,Finans Norge (bransjeorganisasjon),971497157,finansnorge.no,Organisasjon,Ikke testet,,
03,Oslo,0301,Oslo,SpareBank 1 Gruppen AS,975966453,sparebank1.no,Finans,Ikke testet,,
03,Oslo,0301,Oslo,Eika Gruppen AS,979870155,eika.no,Finans,Ikke testet,,
03,Oslo,0301,Oslo,SpareBank 1 Oslo Akershus,937885644,sparebank1.no/oa,Finans,Ikke testet,,
03,Oslo,0301,Oslo,SpareBank 1 Østlandet,920426530,sparebank1.no/ostlandet,Finans,Ikke testet,,
46,Vestland,4601,Bergen,SpareBank 1 SR-Bank,937895321,sparebank1.no/sr-bank,Finans,Ikke testet,,
50,Trøndelag,5001,Trondheim,SpareBank 1 SMN,937901003,sparebank1.no/smn,Finans,Ikke testet,,
18,Nordland,1804,Bodø,SpareBank 1 Nord-Norge,952706365,sparebank1.no/nord-norge,Finans,Ikke testet,,
03,Oslo,0301,Oslo,Storebrand ASA,911744426,storebrand.no,Finans,Ikke testet,,
03,Oslo,0301,Oslo,Gjensidige Forsikring ASA,995568217,gjensidige.no,Forsikring,Ikke testet,,
03,Oslo,0301,Oslo,If Skadeforsikring NUF,981290655,if.no,Forsikring,Ikke testet,,
03,Oslo,0301,Oslo,Tryg Forsikring NUF,989563521,tryg.no,Forsikring,Ikke testet,,
03,Oslo,0301,Oslo,Fremtind Forsikring AS,982463594,fremtind.no,Forsikring,Ikke testet,,
03,Oslo,0301,Oslo,KLP Forsikring,938708606,klp.no,Forsikring,Ikke testet,,
03,Oslo,0301,Oslo,Statens pensjonskasse,940967702,spk.no,Pensjon,Ikke testet,,
03,Oslo,0301,Oslo,Oslo Pensjonsforsikring AS,982759536,opf.no,Pensjon,Ikke testet,,
46,Vestland,4601,Bergen,Bergen kommunale pensjonskasse,938548489,bfrpk.no,Pensjon,Ikke testet,,
50,Trøndelag,5001,Trondheim,Trondheim kommunale pensjonskasse,938633811,tkpfr.no,Pensjon,Ikke testet,,
11,Rogaland,1103,Stavanger,Stavanger kommunale pensjonskasse,940380014,skpfr.no,Pensjon,Ikke testet,,
03,Oslo,0301,Oslo,Doffin - offentlige anskaffelser,983887373,doffin.no,Offentlige anskaffelser,Ikke testet,,
03,Oslo,0301,Oslo,TED - Tenders Electronic Daily,,ted.europa.eu,Offentlige anskaffelser,Ikke testet,,
03,Oslo,0301,Oslo,Mercell,,mercell.com,Offentlige anskaffelser,Ikke testet,,
03,Oslo,0301,Oslo,Anskaffelser.no (DFØ),983887373,anskaffelser.no,Offentlige anskaffelser,Ikke testet,,
03,Oslo,0301,Oslo,KGV - Kontraktsregisteret for gjennomførte anskaffelser,,kgv.dfo.no,Offentlige anskaffelser,Ikke testet,,
03,Oslo,0301,Oslo,E-handel.no,983887373,ehandel.no,Offentlige anskaffelser,Ikke testet,,
03,Oslo,0301,Oslo,Leverandørregisteret,,leverandorregisteret.no,Offentlige anskaffelser,Ikke testet,,
03,Oslo,0301,Oslo,Startbank - prekvalifisering entreprenører,,startbank.no,Offentlige anskaffelser,Ikke testet,,
03,Oslo,0301,Oslo,KOFA - Klagenemnda for offentlige anskaffelser,986252932,kofa.no,Offentlige anskaffelser,Ikke testet,,
03,Oslo,0301,Oslo,Lovdata,971252158,lovdata.no,Juridisk,Ikke testet,,
03,Oslo,0301,Oslo,Regelhjelp.no,,regelhjelp.no,Juridisk,Ikke testet,,
03,Oslo,0301,Oslo,Stortingets lovavdeling,,stortinget.no/lov,Juridisk,Ikke testet,,
03,Oslo,0301,Oslo,Rettspraksis.no,,rettspraksis.no,Juridisk,Ikke testet,,
03,Oslo,0301,Oslo,Høyesteretts avgjørelser,,domstol.no/hoyesterett,Juridisk,Ikke testet,,
03,Oslo,0301,Oslo,Europalov.no,,europalov.no,Juridisk,Ikke testet,,
03,Oslo,0301,Oslo,EØS-notatbasen,,eosnotatbasen.no,Juridisk,Ikke testet,,
03,Oslo,0301,Oslo,Regjeringen.no - dokumenter,972417815,regjeringen.no/dokumenter,Statlig forvaltning,Ikke testet,,
03,Oslo,0301,Oslo,Regjeringen.no - høringer,972417815,regjeringen.no/horinger,Statlig forvaltning,Ikke testet,,
03,Oslo,0301,Oslo,Regjeringen.no - pressemeldinger,972417815,regjeringen.no/aktuelt,Statlig forvaltning,Ikke testet,,
03,Oslo,0301,Oslo,Regjeringen.no - statsbudsjettet,972417815,statsbudsjettet.no,Statlig forvaltning,Ikke testet,,
03,Oslo,0301,Oslo,Statsregnskapet,,statsregnskapet.no,Statlig forvaltning,Ikke testet,,
